"lon","lat","area","grad","dc"
-70.838684,-18.237174,2180,18,20
-70.836854,-18.23848,2180,18,20
-70.836584,-18.238774,2180,18,20
-70.8291,-18.244114,2180,18,20
-70.816483,-18.257874,2180,18,20
-70.815983,-18.258374,2180,18,20
-70.809674,-18.262876,2180,18,20
-70.808484,-18.264174,2180,18,20
-70.808051,-18.264483,2180,18,20
-70.807784,-18.264774,2180,18,20
-70.803694,-18.267692,2180,18,20
-70.795184,-18.276974,2180,18,20
-70.795064,-18.27706,2180,18,20
-70.794684,-18.277474,2180,18,20
-70.794184,-18.277874,2180,18,20
-70.7655,-18.29834,2180,18,20
-70.764899,-18.29874,2180,18,20
-70.763403,-18.299539,2180,18,20
-70.762699,-18.30004,2180,18,20
-70.76206,-18.300385,2180,18,20
-70.759599,-18.30214,2180,18,20
-70.752549,-18.305223,2180,18,20
-70.747899,-18.30854,2180,18,20
-70.745999,-18.30974,2180,18,20
-70.743199,-18.31134,2180,18,20
-70.741643,-18.312021,2180,18,20
-70.7385,-18.31364,2180,18,20
-70.734108,-18.315561,2180,18,20
-70.718999,-18.32634,2180,18,20
-70.703279,-18.333214,2180,18,20
-70.700999,-18.33484,2180,18,20
-70.699045,-18.335695,2180,18,20
-70.697299,-18.33694,2180,18,20
-70.696864,-18.337131,2180,18,20
-70.6967,-18.33724,2180,18,20
-70.693311,-18.338722,2180,18,20
-70.6881,-18.34244,2180,18,20
-70.6877,-18.34264,2180,18,20
-70.686699,-18.34314,2180,18,20
-70.678818,-18.346586,2180,18,20
-70.675799,-18.34874,2180,18,20
-70.6738,-18.35004,2180,18,20
-70.673624,-18.350117,2180,18,20
-70.962106,-18.350117,2180,18,20
-71.197041,-18,1173,17.5,10
-71.209944,-17.990794,1173,17.5,10
-71.233668,-17.964918,1173,17.5,10
-71.233838,-17.964638,1173,17.5,10
-71.233968,-17.964418,1173,17.5,10
-71.24485,-17.95966,1173,17.5,10
-71.245709,-17.95918,1173,17.5,10
-71.274393,-17.938714,1173,17.5,10
-71.274884,-17.938344,1173,17.5,10
-71.275101,-17.938139,1173,17.5,10
-71.282773,-17.932664,1173,17.5,10
-71.288357,-17.926574,1173,17.5,10
-71.288694,-17.926334,1173,17.5,10
-71.310599,-17.902443,1173,17.5,10
-71.32062,-17.89722,1173,17.5,10
-71.325607,-17.894315,1173,17.5,10
-71.328339,-17.89312,1173,17.5,10
-71.33638,-17.888875,1173,17.5,10
-71.341379,-17.88606,1173,17.5,10
-71.34425,-17.8848,1173,17.5,10
-71.34803,-17.88251,1173,17.5,10
-71.351675,-17.880878,1173,17.5,10
-71.35424,-17.87973,1173,17.5,10
-71.35842,-17.87732,1173,17.5,10
-71.362809,-17.87521,1173,17.5,10
-71.365811,-17.873112,1173,17.5,10
-71.397678,-17.873112,1173,17.5,10
-71.398638,-17.873052,1173,17.5,10
-71.433319,-17.865813,1173,17.5,10
-71.46571,-17.85165,1173,17.5,10
-71.465999,-17.85151,1173,17.5,10
-71.494683,-17.831044,1173,17.5,10
-71.518408,-17.805168,1173,17.5,10
-71.536136,-17.775014,1173,17.5,10
-71.547093,-17.741899,1173,17.5,10
-71.550799,-17.70727,1173,17.5,10
-71.550789,-17.70709,1173,17.5,10
-71.55052,-17.704579,1173,17.5,10
-71.550599,-17.70384,1173,17.5,10
-71.546893,-17.669211,1173,17.5,10
-71.546753,-17.668761,1173,17.5,10
-71.545934,-17.666287,1173,17.5,10
-71.545913,-17.666141,1173,17.5,10
-71.545783,-17.665721,1173,17.5,10
-71.534826,-17.632606,1173,17.5,10
-71.532287,-17.628288,1173,17.5,10
-71.527897,-17.615019,1173,17.5,10
-71.527896,-17.615016,1173,17.5,10
-71.527454,-17.614264,1173,17.5,10
-71.527256,-17.613666,1173,17.5,10
-71.527016,-17.613256,1173,17.5,10
-71.524544,-17.60905,1173,17.5,10
-71.525598,-17.599197,1173,17.5,10
-71.527163,-17.594469,1173,17.5,10
-71.527203,-17.594321,1173,17.5,10
-71.529153,-17.588429,1173,17.5,10
-71.529493,-17.587149,1173,17.5,10
-71.529818,-17.585116,1173,17.5,10
-71.531383,-17.580389,1173,17.5,10
-71.531503,-17.579739,1173,17.5,10
-71.535209,-17.54511,1173,17.5,10
-71.534995,-17.543111,1173,17.5,10
-71.537399,-17.52065,1173,17.5,10
-71.536701,-17.514132,1173,17.5,10
-71.537034,-17.513126,1173,17.5,10
-71.537176,-17.512884,1173,17.5,10
-71.541439,-17.5,1173,17.5,10
-71.5,-17.5,1173,17.5,10
-71.362567,-17.5,1173,17.5,10
-71.36222,-17.50102,1173,17.5,10
-71.36214,-17.50171,1173,17.5,10
-71.36227,-17.50297,1173,17.5,10
-71.3616,-17.50572,1173,17.5,10
-71.36164,-17.50761,1173,17.5,10
-71.36279,-17.51085,1173,17.5,10
-71.36368,-17.51208,1173,17.5,10
-71.36637,-17.51526,1173,17.5,10
-71.3669,-17.51607,1173,17.5,10
-71.36722,-17.51703,1173,17.5,10
-71.3678,-17.52065,1173,17.5,10
-71.36771,-17.52144,1173,17.5,10
-71.36748,-17.52196,1173,17.5,10
-71.36579,-17.5247,1173,17.5,10
-71.36387,-17.52842,1173,17.5,10
-71.3631,-17.53235,1173,17.5,10
-71.36197,-17.53531,1173,17.5,10
-71.361433,-17.538193,1173,17.5,10
-71.36118,-17.5393,1173,17.5,10
-71.362117,-17.540733,1173,17.5,10
-71.398133,-17.540615,1173,17.5,10
-71.397478,-17.562936,1173,17.5,10
-71.397724,-17.57675,1173,17.5,10
-71.396579,-17.615153,1173,17.5,10
-71.385607,-17.634041,1173,17.5,10
-71.388062,-17.652617,1173,17.5,10
-71.3897,-17.660109,1173,17.5,10
-71.396253,-17.686802,1173,17.5,10
-71.373645,-17.686762,1173,17.5,10
-71.37184,-17.6881,1173,17.5,10
-71.37147,-17.68857,1173,17.5,10
-71.37136,-17.68881,1173,17.5,10
-71.37131,-17.68905,1173,17.5,10
-71.37134,-17.68928,1173,17.5,10
-71.37169,-17.68987,1173,17.5,10
-71.37212,-17.69033,1173,17.5,10
-71.37221,-17.6906,1173,17.5,10
-71.37216,-17.69076,1173,17.5,10
-71.37204,-17.69086,1173,17.5,10
-71.37189,-17.69088,1173,17.5,10
-71.37118,-17.69069,1173,17.5,10
-71.37089,-17.69072,1173,17.5,10
-71.37076,-17.69089,1173,17.5,10
-71.37082,-17.69116,1173,17.5,10
-71.37127,-17.69202,1173,17.5,10
-71.3716,-17.69245,1173,17.5,10
-71.37192,-17.69272,1173,17.5,10
-71.37277,-17.69328,1173,17.5,10
-71.37302,-17.69355,1173,17.5,10
-71.37308,-17.69411,1173,17.5,10
-71.37342,-17.69438,1173,17.5,10
-71.37356,-17.69458,1173,17.5,10
-71.37357,-17.69535,1173,17.5,10
-71.37367,-17.69578,1173,17.5,10
-71.3739,-17.69605,1173,17.5,10
-71.37498,-17.69684,1173,17.5,10
-71.37515,-17.69707,1173,17.5,10
-71.3754,-17.6976,1173,17.5,10
-71.37568,-17.69778,1173,17.5,10
-71.37654,-17.6979,1173,17.5,10
-71.37688,-17.69806,1173,17.5,10
-71.37776,-17.69882,1173,17.5,10
-71.3788,-17.70008,1173,17.5,10
-71.37908,-17.70019,1173,17.5,10
-71.37973,-17.70023,1173,17.5,10
-71.37989,-17.70035,1173,17.5,10
-71.38002,-17.70077,1173,17.5,10
-71.38024,-17.70226,1173,17.5,10
-71.38041,-17.70267,1173,17.5,10
-71.38086,-17.70339,1173,17.5,10
-71.381,-17.70384,1173,17.5,10
-71.3809,-17.70413,1173,17.5,10
-71.38069,-17.70438,1173,17.5,10
-71.37998,-17.70469,1173,17.5,10
-71.37986,-17.7048,1173,17.5,10
-71.37985,-17.70489,1173,17.5,10
-71.38002,-17.70524,1173,17.5,10
-71.38069,-17.70597,1173,17.5,10
-71.38107,-17.70678,1173,17.5,10
-71.38119,-17.70709,1173,17.5,10
-71.3812,-17.70727,1173,17.5,10
-71.38091,-17.70741,1173,17.5,10
-71.37995,-17.70747,1173,17.5,10
-71.37964,-17.70743,1173,17.5,10
-71.37916,-17.7071,1173,17.5,10
-71.37888,-17.7068,1173,17.5,10
-71.37793,-17.70574,1173,17.5,10
-71.37747,-17.7049,1173,17.5,10
-71.37729,-17.70482,1173,17.5,10
-71.37714,-17.70495,1173,17.5,10
-71.37698,-17.70559,1173,17.5,10
-71.37687,-17.70573,1173,17.5,10
-71.37561,-17.70614,1173,17.5,10
-71.3749,-17.70643,1173,17.5,10
-71.37432,-17.70674,1173,17.5,10
-71.37361,-17.70696,1173,17.5,10
-71.37313,-17.70698,1173,17.5,10
-71.37247,-17.70679,1173,17.5,10
-71.37175,-17.7063,1173,17.5,10
-71.37116,-17.70605,1173,17.5,10
-71.37073,-17.706,1173,17.5,10
-71.37003,-17.70606,1173,17.5,10
-71.36938,-17.70605,1173,17.5,10
-71.36902,-17.70598,1173,17.5,10
-71.36861,-17.70579,1173,17.5,10
-71.36836,-17.70557,1173,17.5,10
-71.36779,-17.70449,1173,17.5,10
-71.36719,-17.70379,1173,17.5,10
-71.36682,-17.7029,1173,17.5,10
-71.36659,-17.7027,1173,17.5,10
-71.36614,-17.70258,1173,17.5,10
-71.3659,-17.70243,1173,17.5,10
-71.3658,-17.70226,1173,17.5,10
-71.36566,-17.70175,1173,17.5,10
-71.36563,-17.70114,1173,17.5,10
-71.365731,-17.697677,1173,17.5,10
-71.36571,-17.69642,1173,17.5,10
-71.36537,-17.69516,1173,17.5,10
-71.36382,-17.69283,1173,17.5,10
-71.36342,-17.69237,1173,17.5,10
-71.36294,-17.69209,1173,17.5,10
-71.36203,-17.6919,1173,17.5,10
-71.36058,-17.6919,1173,17.5,10
-71.35884,-17.69138,1173,17.5,10
-71.35796,-17.69131,1173,17.5,10
-71.35638,-17.69149,1173,17.5,10
-71.35393,-17.69199,1173,17.5,10
-71.352256,-17.692486,1173,17.5,10
-71.35041,-17.69316,1173,17.5,10
-71.34736,-17.6952,1173,17.5,10
-71.34561,-17.69618,1173,17.5,10
-71.3443,-17.69667,1173,17.5,10
-71.34186,-17.69728,1173,17.5,10
-71.3403,-17.69792,1173,17.5,10
-71.33921,-17.69848,1173,17.5,10
-71.33634,-17.70035,1173,17.5,10
-71.33481,-17.70111,1173,17.5,10
-71.33306,-17.70173,1173,17.5,10
-71.33154,-17.70263,1173,17.5,10
-71.3278,-17.70402,1173,17.5,10
-71.32468,-17.70576,1173,17.5,10
-71.32137,-17.70737,1173,17.5,10
-71.320098,-17.708263,1173,17.5,10
-71.31848,-17.70923,1173,17.5,10
-71.3146,-17.71092,1173,17.5,10
-71.3119,-17.71279,1173,17.5,10
-71.30516,-17.71593,1173,17.5,10
-71.301307,-17.718254,1173,17.5,10
-71.29449,-17.72182,1173,17.5,10
-71.28984,-17.72391,1173,17.5,10
-71.2857,-17.72639,1173,17.5,10
-71.28286,-17.72758,1173,17.5,10
-71.27801,-17.73097,1173,17.5,10
-71.27362,-17.73308,1173,17.5,10
-71.26944,-17.73549,1173,17.5,10
-71.266876,-17.736638,1173,17.5,10
-71.26323,-17.73827,1173,17.5,10
-71.25945,-17.74056,1173,17.5,10
-71.25658,-17.74182,1173,17.5,10
-71.251581,-17.744635,1173,17.5,10
-71.24354,-17.74888,1173,17.5,10
-71.24085,-17.75005,1173,17.5,10
-71.23582,-17.75298,1173,17.5,10
-71.22283,-17.75975,1173,17.5,10
-71.2139,-17.76469,1173,17.5,10
-71.20512,-17.76902,1173,17.5,10
-71.2009,-17.77153,1173,17.5,10
-71.19481,-17.7756,1173,17.5,10
-71.193407,-17.776294,1173,17.5,10
-71.1904,-17.77778,1173,17.5,10
-71.18691,-17.7802,1173,17.5,10
-71.18325,-17.78216,1173,17.5,10
-71.18107,-17.78422,1173,17.5,10
-71.180363,-17.785516,1173,17.5,10
-71.18032,-17.7861,1173,17.5,10
-71.1806,-17.78792,1173,17.5,10
-71.18049,-17.78835,1173,17.5,10
-71.1803,-17.78846,1173,17.5,10
-71.18013,-17.78847,1173,17.5,10
-71.17918,-17.78822,1173,17.5,10
-71.17881,-17.78825,1173,17.5,10
-71.17824,-17.78856,1173,17.5,10
-71.17777,-17.78905,1173,17.5,10
-71.17758,-17.78949,1173,17.5,10
-71.17728,-17.7907,1173,17.5,10
-71.17722,-17.79151,1173,17.5,10
-71.17728,-17.79236,1173,17.5,10
-71.17715,-17.79314,1173,17.5,10
-71.17685,-17.79387,1173,17.5,10
-71.17604,-17.79482,1173,17.5,10
-71.17583,-17.79524,1173,17.5,10
-71.17564,-17.79599,1173,17.5,10
-71.17558,-17.79747,1173,17.5,10
-71.17549,-17.79783,1173,17.5,10
-71.17517,-17.79827,1173,17.5,10
-71.17466,-17.79858,1173,17.5,10
-71.17447,-17.79876,1173,17.5,10
-71.17434,-17.79901,1173,17.5,10
-71.17428,-17.79936,1173,17.5,10
-71.17433,-17.79977,1173,17.5,10
-71.1745,-17.80015,1173,17.5,10
-71.17508,-17.80102,1173,17.5,10
-71.17521,-17.80139,1173,17.5,10
-71.17528,-17.8024,1173,17.5,10
-71.17521,-17.80256,1173,17.5,10
-71.17495,-17.80274,1173,17.5,10
-71.17426,-17.8029,1173,17.5,10
-71.17356,-17.80316,1173,17.5,10
-71.17271,-17.8038,1173,17.5,10
-71.17235,-17.80382,1173,17.5,10
-71.17176,-17.80367,1173,17.5,10
-71.17138,-17.8035,1173,17.5,10
-71.17101,-17.80348,1173,17.5,10
-71.17054,-17.80372,1173,17.5,10
-71.17023,-17.80427,1173,17.5,10
-71.16981,-17.80457,1173,17.5,10
-71.16952,-17.80463,1173,17.5,10
-71.16925,-17.8046,1173,17.5,10
-71.16853,-17.80431,1173,17.5,10
-71.1684,-17.80434,1173,17.5,10
-71.16834,-17.80443,1173,17.5,10
-71.16824,-17.80483,1173,17.5,10
-71.1683,-17.80521,1173,17.5,10
-71.16891,-17.80629,1173,17.5,10
-71.16947,-17.80751,1173,17.5,10
-71.16952,-17.80798,1173,17.5,10
-71.16947,-17.80856,1173,17.5,10
-71.16929,-17.80889,1173,17.5,10
-71.16827,-17.80961,1173,17.5,10
-71.16776,-17.80986,1173,17.5,10
-71.16751,-17.80985,1173,17.5,10
-71.16678,-17.80948,1173,17.5,10
-71.16644,-17.80949,1173,17.5,10
-71.16607,-17.80961,1173,17.5,10
-71.16547,-17.80996,1173,17.5,10
-71.16508,-17.81026,1173,17.5,10
-71.16419,-17.81116,1173,17.5,10
-71.16393,-17.81135,1173,17.5,10
-71.16297,-17.81167,1173,17.5,10
-71.16263,-17.81198,1173,17.5,10
-71.16241,-17.81235,1173,17.5,10
-71.16229,-17.81342,1173,17.5,10
-71.16219,-17.81372,1173,17.5,10
-71.16196,-17.81404,1173,17.5,10
-71.1614,-17.81457,1173,17.5,10
-71.16091,-17.81494,1173,17.5,10
-71.16005,-17.81542,1173,17.5,10
-71.1599,-17.81545,1173,17.5,10
-71.15931,-17.8153,1173,17.5,10
-71.1586,-17.81529,1173,17.5,10
-71.15738,-17.81483,1173,17.5,10
-71.15692,-17.81488,1173,17.5,10
-71.15648,-17.81511,1173,17.5,10
-71.1563,-17.81528,1173,17.5,10
-71.15605,-17.81561,1173,17.5,10
-71.15583,-17.81604,1173,17.5,10
-71.15545,-17.81647,1173,17.5,10
-71.15502,-17.81668,1173,17.5,10
-71.15405,-17.81699,1173,17.5,10
-71.15334,-17.81731,1173,17.5,10
-71.15271,-17.81769,1173,17.5,10
-71.15171,-17.81849,1173,17.5,10
-71.15067,-17.81898,1173,17.5,10
-71.14988,-17.81915,1173,17.5,10
-71.14871,-17.8192,1173,17.5,10
-71.14801,-17.8193,1173,17.5,10
-71.1474,-17.81945,1173,17.5,10
-71.14561,-17.82022,1173,17.5,10
-71.14536,-17.82029,1173,17.5,10
-71.1444,-17.82038,1173,17.5,10
-71.14329,-17.82069,1173,17.5,10
-71.14285,-17.82075,1173,17.5,10
-71.14181,-17.82075,1173,17.5,10
-71.14046,-17.82059,1173,17.5,10
-71.13977,-17.82064,1173,17.5,10
-71.139375,-17.82075,1173,17.5,10
-71.13838,-17.82127,1173,17.5,10
-71.13671,-17.82264,1173,17.5,10
-71.1355,-17.82346,1173,17.5,10
-71.13291,-17.82489,1173,17.5,10
-71.13178,-17.82586,1173,17.5,10
-71.130297,-17.82736,1173,17.5,10
-71.12685,-17.8297,1173,17.5,10
-71.12483,-17.83043,1173,17.5,10
-71.12287,-17.83151,1173,17.5,10
-71.11936,-17.83375,1173,17.5,10
-71.11624,-17.83609,1173,17.5,10
-71.11173,-17.83855,1173,17.5,10
-71.10617,-17.84226,1173,17.5,10
-71.10542,-17.84299,1173,17.5,10
-71.105206,-17.843496,1173,17.5,10
-71.10509,-17.8439,1173,17.5,10
-71.10508,-17.84442,1173,17.5,10
-71.10546,-17.84593,1173,17.5,10
-71.10554,-17.84638,1173,17.5,10
-71.1055,-17.84667,1173,17.5,10
-71.10535,-17.84697,1173,17.5,10
-71.1048,-17.84758,1173,17.5,10
-71.10458,-17.84795,1173,17.5,10
-71.10442,-17.84852,1173,17.5,10
-71.10447,-17.84938,1173,17.5,10
-71.104862,-17.850749,1173,17.5,10
-71.10482,-17.85118,1173,17.5,10
-71.1047,-17.85155,1173,17.5,10
-71.10453,-17.85183,1173,17.5,10
-71.10423,-17.85216,1173,17.5,10
-71.10339,-17.85278,1173,17.5,10
-71.10197,-17.85454,1173,17.5,10
-71.10157,-17.85491,1173,17.5,10
-71.10118,-17.85517,1173,17.5,10
-71.09994,-17.85571,1173,17.5,10
-71.09949,-17.85617,1173,17.5,10
-71.0993,-17.85644,1173,17.5,10
-71.09914,-17.85688,1173,17.5,10
-71.0993,-17.85766,1173,17.5,10
-71.09921,-17.85839,1173,17.5,10
-71.09904,-17.85881,1173,17.5,10
-71.09867,-17.8594,1173,17.5,10
-71.09835,-17.8601,1173,17.5,10
-71.09814,-17.86043,1173,17.5,10
-71.098,-17.86057,1173,17.5,10
-71.09766,-17.86076,1173,17.5,10
-71.09701,-17.86079,1173,17.5,10
-71.09647,-17.86068,1173,17.5,10
-71.09635,-17.86068,1173,17.5,10
-71.09627,-17.86074,1173,17.5,10
-71.09623,-17.86084,1173,17.5,10
-71.09626,-17.86126,1173,17.5,10
-71.09646,-17.86175,1173,17.5,10
-71.09702,-17.86249,1173,17.5,10
-71.09745,-17.86333,1173,17.5,10
-71.09764,-17.86391,1173,17.5,10
-71.0977,-17.86447,1173,17.5,10
-71.0976,-17.86486,1173,17.5,10
-71.09703,-17.86566,1173,17.5,10
-71.09663,-17.86674,1173,17.5,10
-71.09646,-17.86702,1173,17.5,10
-71.09617,-17.8671,1173,17.5,10
-71.09597,-17.86707,1173,17.5,10
-71.09559,-17.86691,1173,17.5,10
-71.09497,-17.86653,1173,17.5,10
-71.09469,-17.86653,1173,17.5,10
-71.09457,-17.86658,1173,17.5,10
-71.09443,-17.86677,1173,17.5,10
-71.09431,-17.86725,1173,17.5,10
-71.09408,-17.86766,1173,17.5,10
-71.09373,-17.86793,1173,17.5,10
-71.09353,-17.86802,1173,17.5,10
-71.09275,-17.86818,1173,17.5,10
-71.09154,-17.86819,1173,17.5,10
-71.09117,-17.86824,1173,17.5,10
-71.09061,-17.86843,1173,17.5,10
-71.089663,-17.868933,1173,17.5,10
-71.0892,-17.86918,1173,17.5,10
-71.08858,-17.86936,1173,17.5,10
-71.08689,-17.8695,1173,17.5,10
-71.0863,-17.8696,1173,17.5,10
-71.08543,-17.86995,1173,17.5,10
-71.0845,-17.87016,1173,17.5,10
-71.08384,-17.87014,1173,17.5,10
-71.08321,-17.86999,1173,17.5,10
-71.08263,-17.86993,1173,17.5,10
-71.08191,-17.87005,1173,17.5,10
-71.08097,-17.87039,1173,17.5,10
-71.07721,-17.87056,1173,17.5,10
-71.07676,-17.87062,1173,17.5,10
-71.07619,-17.8709,1173,17.5,10
-71.07558,-17.87148,1173,17.5,10
-71.07511,-17.8718,1173,17.5,10
-71.07485,-17.87183,1173,17.5,10
-71.07458,-17.87168,1173,17.5,10
-71.07417,-17.87157,1173,17.5,10
-71.07403,-17.87158,1173,17.5,10
-71.07382,-17.87169,1173,17.5,10
-71.07325,-17.87227,1173,17.5,10
-71.0727,-17.87244,1173,17.5,10
-71.07208,-17.87231,1173,17.5,10
-71.07156,-17.87208,1173,17.5,10
-71.0712,-17.87203,1173,17.5,10
-71.07016,-17.87227,1173,17.5,10
-71.06987,-17.87226,1173,17.5,10
-71.06953,-17.87204,1173,17.5,10
-71.06937,-17.87187,1173,17.5,10
-71.06915,-17.87178,1173,17.5,10
-71.06877,-17.87183,1173,17.5,10
-71.06757,-17.87216,1173,17.5,10
-71.06656,-17.87221,1173,17.5,10
-71.06617,-17.87236,1173,17.5,10
-71.06595,-17.87256,1173,17.5,10
-71.0659,-17.87266,1173,17.5,10
-71.06598,-17.87315,1173,17.5,10
-71.06593,-17.87333,1173,17.5,10
-71.06571,-17.87357,1173,17.5,10
-71.06539,-17.8737,1173,17.5,10
-71.06336,-17.87356,1173,17.5,10
-71.06242,-17.87378,1173,17.5,10
-71.06162,-17.8738,1173,17.5,10
-71.05894,-17.87283,1173,17.5,10
-71.05882,-17.87289,1173,17.5,10
-71.05859,-17.87335,1173,17.5,10
-71.057705,-17.874592,1173,17.5,10
-71.05658,-17.87605,1173,17.5,10
-71.05589,-17.87729,1173,17.5,10
-71.05563,-17.87757,1173,17.5,10
-71.05522,-17.87789,1173,17.5,10
-71.0541,-17.8785,1173,17.5,10
-71.053,-17.87892,1173,17.5,10
-71.05208,-17.87941,1173,17.5,10
-71.05159,-17.87953,1173,17.5,10
-71.05,-17.879692,1173,17.5,10
-71.049109,-17.878517,1173,17.5,10
-71.0464,-17.8746,1173,17.5,10
-71.0456,-17.8739,1173,17.5,10
-71.0453,-17.8739,1173,17.5,10
-71.0436,-17.8736,1173,17.5,10
-71.0419,-17.8726,1173,17.5,10
-71.0411,-17.8723,1173,17.5,10
-71.0407,-17.8723,1173,17.5,10
-71.0404,-17.8722,1173,17.5,10
-71.0401,-17.8722,1173,17.5,10
-71.0399,-17.8723,1173,17.5,10
-71.0397,-17.8723,1173,17.5,10
-71.0391,-17.8731,1173,17.5,10
-71.039,-17.8734,1173,17.5,10
-71.0388,-17.8734,1173,17.5,10
-71.0388,-17.8735,1173,17.5,10
-71.0382,-17.8736,1173,17.5,10
-71.0375,-17.8734,1173,17.5,10
-71.0371,-17.8734,1173,17.5,10
-71.0368,-17.8732,1173,17.5,10
-71.036,-17.873,1173,17.5,10
-71.0351,-17.873,1173,17.5,10
-71.0345,-17.8732,1173,17.5,10
-71.0337,-17.8737,1173,17.5,10
-71.0335,-17.8739,1173,17.5,10
-71.0333,-17.8742,1173,17.5,10
-71.0331,-17.8747,1173,17.5,10
-71.0331,-17.8752,1173,17.5,10
-71.0327,-17.8761,1173,17.5,10
-71.0325,-17.8763,1173,17.5,10
-71.0324,-17.8763,1173,17.5,10
-71.0321,-17.8765,1173,17.5,10
-71.0317,-17.8766,1173,17.5,10
-71.0313,-17.8766,1173,17.5,10
-71.0308,-17.8768,1173,17.5,10
-71.0292,-17.8769,1173,17.5,10
-71.0285,-17.8767,1173,17.5,10
-71.0282,-17.8767,1173,17.5,10
-71.0276,-17.8764,1173,17.5,10
-71.0267,-17.8761,1173,17.5,10
-71.0262,-17.876,1173,17.5,10
-71.0254,-17.876,1173,17.5,10
-71.025,-17.8761,1173,17.5,10
-71.0248,-17.8763,1173,17.5,10
-71.0247,-17.8763,1173,17.5,10
-71.0239,-17.8772,1173,17.5,10
-71.0235,-17.8776,1173,17.5,10
-71.0232,-17.8778,1173,17.5,10
-71.022,-17.8782,1173,17.5,10
-71.0215,-17.8782,1173,17.5,10
-71.0211,-17.8783,1173,17.5,10
-71.0206,-17.8782,1173,17.5,10
-71.0199,-17.8782,1173,17.5,10
-71.0188,-17.8776,1173,17.5,10
-71.0181,-17.877,1173,17.5,10
-71.0175,-17.8763,1173,17.5,10
-71.0164,-17.8752,1173,17.5,10
-71.0158,-17.8747,1173,17.5,10
-71.0153,-17.8745,1173,17.5,10
-71.0145,-17.8748,1173,17.5,10
-71.0138,-17.8752,1173,17.5,10
-71.0132,-17.8752,1173,17.5,10
-71.0126,-17.8749,1173,17.5,10
-71.0122,-17.8744,1173,17.5,10
-71.0122,-17.8733,1173,17.5,10
-71.0123,-17.873,1173,17.5,10
-71.0123,-17.8726,1173,17.5,10
-71.0122,-17.8724,1173,17.5,10
-71.0111,-17.8715,1173,17.5,10
-71.0103,-17.8712,1173,17.5,10
-71.008,-17.8712,1173,17.5,10
-71.0075,-17.871,1173,17.5,10
-71.007,-17.8709,1173,17.5,10
-71.0058,-17.8703,1173,17.5,10
-71.005,-17.8701,1173,17.5,10
-71.004,-17.8701,1173,17.5,10
-71.0029,-17.8703,1173,17.5,10
-71.002,-17.8707,1173,17.5,10
-71.0008,-17.8711,1173,17.5,10
-71.0004,-17.8712,1173,17.5,10
-71.0001,-17.8712,1173,17.5,10
-70.9997,-17.8714,1173,17.5,10
-70.9992,-17.8715,1173,17.5,10
-70.9987,-17.8717,1173,17.5,10
-70.9976,-17.8723,1173,17.5,10
-70.9971,-17.8727,1173,17.5,10
-70.9967,-17.8729,1173,17.5,10
-70.9953,-17.8733,1173,17.5,10
-70.9935,-17.8735,1173,17.5,10
-70.992,-17.874,1173,17.5,10
-70.9915,-17.8744,1173,17.5,10
-70.9907,-17.8748,1173,17.5,10
-70.99,-17.8753,1173,17.5,10
-70.9896,-17.8755,1173,17.5,10
-70.9895,-17.8757,1173,17.5,10
-70.987,-17.8764,1173,17.5,10
-70.9865,-17.8766,1173,17.5,10
-70.9862,-17.8768,1173,17.5,10
-70.9855,-17.8771,1173,17.5,10
-70.9849,-17.8776,1173,17.5,10
-70.9845,-17.8778,1173,17.5,10
-70.9842,-17.8781,1173,17.5,10
-70.9831,-17.8787,1173,17.5,10
-70.9822,-17.8789,1173,17.5,10
-70.9818,-17.8791,1173,17.5,10
-70.9811,-17.8792,1173,17.5,10
-70.9797,-17.8796,1173,17.5,10
-70.9786,-17.8801,1173,17.5,10
-70.9778,-17.8806,1173,17.5,10
-70.9768,-17.8816,1173,17.5,10
-70.9751,-17.883,1173,17.5,10
-70.973,-17.8854,1173,17.5,10
-70.9724,-17.886,1173,17.5,10
-70.9713,-17.8869,1173,17.5,10
-70.9695,-17.8881,1173,17.5,10
-70.9685,-17.8889,1173,17.5,10
-70.9678,-17.8893,1173,17.5,10
-70.9673,-17.8897,1173,17.5,10
-70.9665,-17.8901,1173,17.5,10
-70.9637,-17.8925,1173,17.5,10
-70.9626,-17.893,1173,17.5,10
-70.961,-17.8936,1173,17.5,10
-70.96,-17.8938,1173,17.5,10
-70.9598,-17.894,1173,17.5,10
-70.9597,-17.8943,1173,17.5,10
-70.959,-17.8954,1173,17.5,10
-70.9576,-17.8963,1173,17.5,10
-70.957,-17.897,1173,17.5,10
-70.9567,-17.8975,1173,17.5,10
-70.9567,-17.8978,1173,17.5,10
-70.9563,-17.8987,1173,17.5,10
-70.9557,-17.8991,1173,17.5,10
-70.9554,-17.8992,1173,17.5,10
-70.9549,-17.8995,1173,17.5,10
-70.9543,-17.9004,1173,17.5,10
-70.9543,-17.9008,1173,17.5,10
-70.9541,-17.9012,1173,17.5,10
-70.9535,-17.9016,1173,17.5,10
-70.953,-17.9016,1173,17.5,10
-70.9522,-17.9019,1173,17.5,10
-70.9518,-17.9026,1173,17.5,10
-70.9516,-17.9031,1173,17.5,10
-70.951,-17.9041,1173,17.5,10
-70.9507,-17.9045,1173,17.5,10
-70.9503,-17.9048,1173,17.5,10
-70.9499,-17.9048,1173,17.5,10
-70.9497,-17.9047,1173,17.5,10
-70.9495,-17.9047,1173,17.5,10
-70.9489,-17.9034,1173,17.5,10
